1,4,5
0,76,112
0.75,74,112
1.5,72,112
2.25,71,112
3,69,112
4,74,112
4.75,72,112
5.5,71,112
6.25,69,112
7,67,112
8,72,112
8.75,71,112
9.5,69,112
10.25,67,112
11,65,112
12,71,112
12.5,72,112
13,71,112
13.5,76,127
14.5,74,127
16,76,112
16.75,74,112
17.5,72,112
18.25,71,112
19,69,112
20,74,112
20.75,72,112
21.5,71,112
22.25,69,112
23,67,112
24,72,112
24.75,71,112
25.5,69,112
26.25,67,112
27,65,112
27.5,67,112
28,71,112
28.5,72,112
29,74,112
29.5,76,127
31,72,112
31.5,71,112
32,69,112
33,76,112
35,72,112
35.5,69,112
36,71,112
37,77,112
38,76,112
38.5,74,112
40,72,112
40.5,74,112
41,72,112
41.5,74,112
42,75,112
42.14583333,76,112
43,72,112
43.5,71,112
44,69,112
45,74,112
46,72,112
46.5,71,112
47.5,69,112
47.75,71,112
48,72,112
48.32291667,71,112
48.65625,70,112
49,69,112
50,76,112
50.25,75,112
50.5,74,112
50.75,73,112
51,72,112
52,74,112
53,81,112
54,79,112
55,77,112
55.5,76,112
55.75,74,112
56,76,112
63,72,112
63.5,71,112
64,69,112
65,76,112
67,72,112
67.5,69,112
68,71,112
69,77,112
70,76,112
70.5,74,112
72,72,112
72.5,74,112
73,72,112
73.5,74,112
74,75,112
74.14583333,76,112
75,72,112
75.5,71,112
76,69,112
77,74,112
78,72,112
78.5,71,112
79.5,69,112
79.75,71,112
80,72,112
80.32291667,71,112
80.65625,70,112
81,69,112
82,76,112
82.25,75,112
82.5,74,112
82.75,73,112
83,72,112
84,74,112
85,81,112
86,79,112
87,77,112
87.5,76,112
87.75,74,112
88,76,112
94,76,112
94.5,76,112
95,84,112
96,81,112
97.5,81,112
98,83,112
98.5,84,112
99,83,112
99.5,81,127
100.5,79,127
103,81,112
103.1041667,80,112
103.21875,79,112
103.3229167,78,112
103.4375,77,112
103.5416667,76,112
103.65625,75,112
103.7708333,74,112
103.875,73,112
104,72,112
104.5,74,112
105.5,72,112
106,74,112
106.5,76,127
109.5,72,112
110,74,112
110.5,76,112
111,77,112
112,76,112
112.5,74,127
115,81,112
116,79,112
116.5,77,112
117,79,112
117.5,81,127
118.5,83,127
126,72,112
126.5,71,112
127,69,112
128,76,112
130,72,112
130.5,69,112
131,71,112
132,77,112
133,76,112
133.5,74,112
135,72,112
135.5,74,112
136,72,112
136.5,74,112
137,76,112
137.5,76,112
138,77,112
138.5,79,112
139,81,112
140,84,112
141,83,112
141.5,80,127
142.5,81,112
143,72,112
143.5,74,112
144,76,112
144.5,79,112
145.5,81,112
146.5,84,127
151,84,112
151,72,112
151.25,83,112
151.25,71,112
151.5,86,112
151.5,74,112
151.75,84,112
151.75,72,112
152.25,83,112
152.25,71,112
152.75,81,112
152.75,69,112
153.25,79,112
153.25,67,112
153.5,81,112
153.5,69,112
154,83,112
154,71,112
154.5,83,127
154.5,71,127
155,84,112
155,72,112
155.5,86,112
155.5,74,112
156,88,127
157.5,72,112
158,71,112
158.5,69,112
159.5,76,112
161.5,72,112
162,69,112
162.5,71,112
163.5,77,112
164.5,76,112
165,74,112
166.5,72,112
167,74,112
167.5,72,112
168,74,112
168.5,75,112
168.6458333,76,112
169.5,72,112
170,71,112
170.5,69,112
171.5,74,112
172.5,72,112
173,71,112
174,69,112
174.25,71,112
174.5,72,112
174.8229167,71,112
175.15625,70,112
175.5,69,112
176.5,76,112
176.75,75,112
177,74,112
177.25,73,112
177.5,72,112
178.5,74,112
179.5,81,112
180.5,79,112
181.5,77,112
182,76,112
182.25,74,112
182.5,76,112
189.5,71,112
189.6458333,72,112
190,71,112
190.5,69,112
191.5,76,112
193.5,72,112
194,69,112
194.5,71,112
195.5,77,112
196.5,76,112
197,74,112
198.5,72,112
199,74,112
199.5,72,112
200,74,112
200.5,75,112
200.6458333,76,112
201,76,112
201.5,72,112
202,71,112
202.5,69,112
203.5,74,112
204.5,72,112
205,71,112
206,69,112
206.25,71,112
206.5,72,112
206.8229167,71,112
207.15625,70,112
207.5,69,112
208.5,76,112
208.5,75,112
208.75,75,112
209,74,112
209.25,73,112
209.5,72,112
210.5,74,112
211.5,81,112
212.5,79,112
213.5,77,112
214,76,112
214.25,74,112
214.5,76,112
220.5,75,112
221,76,112
221.5,84,127
223,81,112
224.25,80,112
224.5,81,112
225,84,112
225.5,83,112
226.25,81,112
227,79,112
229,79,112
229.25,80,112
229.5,81,127
229.6041667,80,127
229.71875,79,127
229.8229167,78,127
229.9375,77,127
230.0416667,76,127
230.15625,75,127
230.2708333,74,127
230.375,73,127
230.5,72,112
231,74,127
232,72,112
232.5,74,112
233,76,127
236,72,112
236.5,74,112
237,76,112
237.5,77,112
238.5,76,112
239,74,112
240.5,74,112
240.75,76,112
241,77,112
241.25,79,112
241.5,81,127
242.5,79,112
243,77,112
243.5,79,112
244,81,127
245,83,127
252,72,112
252.5,71,112
253,69,112
254,76,112
256,72,112
256.5,69,112
257,71,112
258,77,112
259,76,112
259.5,74,112
261,72,112
261.5,74,112
262,72,112
262.5,74,112
263,76,112
263.5,76,112
264,77,112
264.5,79,112
265,81,112
266,84,112
267,83,112
267.5,80,127
268.5,81,112
269,69,115
270,81,115
271,76,115
272,72,115
273,69,115
274,69,115
274.5,69,115
275,69,115
275.5,69,115
276,69,115
276.5,72,96
277,71,96
277.5,69,96
278.5,76,96
280.5,72,96
281,69,96
281.5,71,96
282.5,77,96
283.5,76,96
284,74,96
285.5,72,96
286,74,96
286.5,72,96
287,74,96
287.5,76,96
288,76,96
288.5,77,96
289,79,96
289.5,81,96
290.5,84,96
291.5,83,96
292,80,115
293,69,96
294,81,115
295,76,115
296,72,115
297,69,115
298,69,115
298.5,69,115
299,69,115
299.5,69,115
300,69,115
300.5,72,96
301,71,96
301.5,69,96
302.5,76,96
304.5,72,96
305,69,96
305.5,71,96
306.5,77,96
307.5,76,96
308,74,96
309.5,72,96
310,74,96
310.5,72,96
311,74,96
311.5,76,96
312,76,96
312.5,77,106
313,79,116
313.5,81,126
314.5,84,126
315.5,83,126
316,80,127
317,81,127
321.5,76,126
322.25,74,126
323,72,126
323.75,71,126
324.5,69,126
325.5,74,126
326.25,72,126
327,71,126
327.75,69,126
328.5,67,126
329.5,72,126
330.25,71,126
331,69,126
331.75,67,126
332.5,65,126
333.5,71,126
334,72,126
334.5,71,126
335,76,127
336,74,127
337.5,76,126
338.25,74,126
339,72,126
339.75,71,126
340.5,69,126
341.5,74,126
342.25,72,126
343,71,126
343.75,69,126
344.5,67,126
345.5,72,126
346.25,71,126
347,69,126
347.75,67,126
348.5,65,126
349,67,126
349.5,71,126
350,72,126
350.5,74,126
351,76,127
352,76,127
352.5,76,126
352.75,78,126
353,79,126
353.25,80,126
353.5,81,126
357,79,126
357.25,80,126
357.5,81,126
358,76,126
358.5,77,126
359,74,126
359.5,76,126
360,71,126
360.5,72,126
361,69,127
362.5,81,127
363.0625,69,80
363.5625,69,80
364.0625,81,80
365.0625,76,80
366.5625,75,80
367.5625,74,80
368.5625,72,80
369.5625,69,80
370.0625,72,80
370.5625,74,80
371.0625,67,80
371.5625,67,80
372.0625,81,80
373.0625,76,80
374.5625,75,80
375.5625,74,80
376.5625,72,80
377.5625,69,80
378.0625,72,80
378.5625,74,80
379.0625,66,80
379.5625,66,80
380.0625,81,80
381.0625,76,80
382.5625,75,80
383.5625,74,80
384.5625,72,80
385.5625,69,80
386.0625,72,80
386.5625,74,80
387.0625,65,80
387.5625,65,80
388.0625,81,80
389.0625,76,80
390.5625,75,80
391.5625,74,80
392.5625,72,80
393.5625,69,80
394.0625,72,80
394.5625,74,80
395.0625,69,80
395.5625,69,80
396.0625,81,80
397.0625,76,80
398.5625,75,80
399.5625,74,80
400.5625,72,80
401.5625,69,80
402.0625,72,80
402.5625,74,80
403.0625,67,80
403.5625,67,80
404.0625,81,80
405.0625,76,80
406.5625,75,80
407.5625,74,80
408.5625,72,80
409.5625,69,80
410.0625,72,80
410.5625,74,80
411.0625,66,80
411.5625,66,80
412.0625,81,80
413.0625,76,80
414.5625,75,80
415.5625,74,80
416.5625,72,80
417.5625,69,80
418.0625,72,80
418.5625,74,80
419.0625,65,80
419.5625,65,80
420.0625,81,80
421.0625,76,80
422.5625,75,80
423.5625,74,80
424.5625,72,80
425.5625,69,80
426.0625,72,80
426.5625,74,80
427.0625,72,96
428.0625,72,96
429.0625,72,96
429.5625,72,96
430.5625,72,96
431.5625,69,96
432.5625,69,96
435.0625,72,96
436.0625,72,96
437.0625,72,96
437.5625,74,96
438.5625,74,96
438.8125,75,96
439.5625,74,96
440.0625,72,96
440.5625,69,96
441.0625,72,96
441.5625,74,96
443.0625,72,96
444.0625,72,100
444.5625,72,102
445.5625,74,106
446.5625,75,110
447.5625,76,112
448.5625,79,112
449.5625,76,112
451.0625,81,112
452.0625,81,112
453.0625,81,112
453.5625,76,112
454.0625,81,112
454.5625,79,112
459.0625,76,112
460.0625,76,112
460.5625,76,112
461.5625,76,112
462.5625,76,112
463.5625,74,112
464.5625,74,112
467.0625,76,112
468.0625,76,112
468.5625,76,112
469.5625,76,112
470.5625,74,112
471.5625,76,112
472.5625,81,112
473.5625,76,112
474.0625,74,112
475.0625,81,112
476.0625,76,108
477.0625,74,104
478.0625,72,100
479.0625,79,96
480.0625,74,96
481.0625,72,96
482.0625,71,96
483.0625,65,96
484.0625,67,96
484.5625,69,96
485.5625,72,96
486.5625,79,96
495.0625,72,96
495.5625,69,96
496.0625,72,96
496.5625,74,96
497.0625,75,96
497.5625,74,96
498.0625,72,96
498.5625,69,96
499.0625,76,96
499.3125,74,96
499.5625,72,96
499.8125,69,96
500.0625,72,96
501.0625,74,96
505.5625,75,96
506.5625,76,106
507.0625,79,112
508.0625,76,112
508.5625,75,112
509.0625,74,112
509.5625,72,112
510.0625,69,112
510.5625,71,112
511.0625,72,112
512.0625,74,112
513.0625,76,112
514.0625,79,112
515.0625,80,112
516.0625,75,112
517.0625,74,112
517.3125,75,112
517.5625,74,112
518.0625,72,112
518.5625,74,112
523.0625,60,96
524.0625,62,96
525.0625,64,96
526.0625,72,96
527.0625,71,96
529.0625,69,96
531.0625,71,96
533.0625,72,96
535.0625,74,96
537.0625,71,96
539.0625,76,96
543.0625,76,96
543.5625,75,94
544.0625,74,92
544.5625,73,90
545.0625,72,88
545.5625,71,86
546.0625,70,84
546.5625,69,82
547.0625,68,80
551.0625,70,80
555.0625,65,80
561.0625,72,80
563.0625,71,80
567.0625,69,80
571.0625,72,80
587.0625,65,80
593.0625,72,80
595.0625,71,80
599.0625,69,80
603.0625,69,80
619.0625,65,80
625.0625,72,80
627.0625,71,80
631.0625,69,80
635.0625,72,80
651.0625,65,80
657.0625,72,80
659.0625,71,80
663.0625,69,80
668.0625,84,115
669.0625,83,96
670.5625,79,96
671.5625,83,96
672.5625,81,96
676.0625,84,115
677.0625,83,96
678.5625,79,96
679.5625,83,96
680.5625,81,96
683.0625,65,80
684.0625,65,80
685.0625,65,80
685.5625,65,80
686.5625,65,80
687.5625,65,80
688.5625,65,80
689.0625,65,80
689.5625,65,80
690.0625,65,80
691.0625,67,80
692.0625,67,80
693.0625,67,80
693.5625,67,80
694.5625,67,80
695.5625,67,80
696.5625,67,80
697.0625,67,80
697.5625,67,80
698.0625,67,80
699.0625,69,80
700.0625,69,80
701.0625,69,80
701.5625,69,80
702.5625,68,80
703.5625,68,80
704.5625,68,80
705.0625,68,80
705.5625,68,80
706.0625,68,80
707.0625,67,80
708.0625,67,80
709.0625,67,80
709.5625,67,80
710.5625,66,80
711.5625,66,80
712.5625,66,80
713.0625,66,80
713.5625,66,80
714.0625,66,80
715.0625,65,80
716.0625,65,80
717.0625,65,80
717.5625,65,80
718.5625,65,80
719.5625,65,80
720.5625,65,80
721.0625,65,80
721.5625,65,80
722.0625,65,80
723.0625,67,80
724.0625,67,80
725.0625,67,80
725.5625,67,80
726.5625,67,80
727.5625,67,80
728.5625,67,80
729.0625,67,80
729.5625,67,80
730.0625,67,80
731.0625,69,80
732.0625,69,80
733.0625,69,80
733.5625,69,80
734.5625,69,80
735.5625,69,80
736.5625,69,80
737.0625,69,80
737.5625,69,80
738.0625,69,80
739.0625,69,80
739.5625,69,80
740.0625,81,80
741.0625,76,80
742.5625,75,80
743.5625,74,80
744.5625,72,80
745.5625,69,80
746.0625,72,80
746.5625,74,80
747.0625,69,80
747.5625,69,80
748.0625,81,80
749.0625,76,80
750.5625,75,80
751.5625,74,80
752.5625,72,80
753.5625,69,80
754.0625,72,80
754.5625,74,80
755.0625,65,80
755.5625,65,80
756.0625,81,80
757.0625,76,80
758.5625,75,80
759.5625,74,80
760.5625,72,80
761.5625,69,80
762.0625,72,80
762.5625,74,80
763.0625,67,80
763.5625,67,80
764.0625,81,80
765.0625,76,80
766.5625,75,80
767.5625,74,80
768.5625,72,80
769.5625,69,80
770.0625,72,80
770.5625,74,80
771.0625,69,115
771.5625,69,96
772.0625,81,96
773.0625,76,96
774.5625,75,96
775.5625,74,96
776.5625,72,96
777.5625,69,96
778.0625,72,96
778.5625,74,96
779.0625,69,115
779.5625,69,96
780.0625,81,96
781.0625,76,96
782.5625,75,96
783.5625,74,96
784.5625,72,96
785.5625,69,96
786.0625,72,96
786.5625,74,96
787.0625,65,115
787.5625,65,96
788.0625,81,96
789.0625,76,96
790.5625,75,96
791.5625,74,96
792.5625,72,96
793.5625,69,96
794.0625,72,96
794.5625,74,96
795.0625,67,115
795.5625,67,96
796.0625,81,96
797.0625,76,96
798.5625,75,96
799.5625,74,96
800.5625,72,96
801.5625,69,96
802.0625,72,96
802.5625,74,96
803.0625,69,115
803.5625,69,96
804.0625,81,96
805.0625,76,96
806.5625,75,96
807.5625,74,96
808.5625,72,96
809.5625,69,96
810.0625,69,96
810.5625,69,96
811.0625,69,96
812.5104167,60,80
813.0104167,64,80
813.5104167,64,80
814.0104167,60,80
814.5104167,60,80
815.0104167,57,80
817.5104167,64,80
818.0104167,62,80
818.5104167,64,80
819.0104167,65,80
819.5104167,64,80
820.0104167,62,80
820.5104167,60,80
821.0104167,64,80
821.5104167,64,80
822.0104167,60,80
822.5104167,60,80
823.0104167,57,80
825.5104167,64,80
826.0104167,62,80
826.5104167,64,80
827.0104167,65,80
827.5104167,64,80
828.0104167,62,80
828.5104167,60,80
829.0104167,64,80
829.5104167,64,80
830.0104167,60,80
830.5104167,60,80
831.0104167,57,80
833.5104167,64,80
834.0104167,62,80
834.5104167,64,80
835.0104167,65,80
835.5104167,64,80
836.0104167,62,80
836.5104167,60,80
837.0104167,64,80
837.5104167,60,80
838.5104167,64,80
839.0104167,62,80
839.5104167,64,80
840.0104167,62,80
840.5104167,60,80
841.0104167,64,80
841.5104167,60,80
842.5104167,60,80
843.0104167,59,80
843.5104167,60,80
844.0104167,59,80
844.5104167,60,80
845.0104167,69,80
845.34375,69,80
845.6770833,69,80
846.0104167,64,80
846.34375,64,80
846.6770833,64,80
847.0104167,65,80
847.5104167,64,80
848.0104167,62,80
848.5104167,64,80
850.5104167,64,80
851.0104167,62,80
851.5104167,64,80
852.0104167,62,80
852.5104167,60,80
852.7604167,64,80
853.0104167,69,80
853.34375,69,80
853.6770833,69,80
854.0104167,64,80
854.34375,64,80
854.6770833,64,80
855.0104167,65,80
855.5104167,64,80
856.0104167,62,80
856.5104167,64,80
858.5104167,64,80
859.0104167,62,80
859.5104167,64,80
860.0104167,62,80
860.5104167,60,80
860.7604167,64,80
861.0104167,69,80
861.34375,69,80
861.6770833,69,80
862.0104167,69,80
862.5104167,71,80
863.0104167,72,80
863.5104167,71,80
864.0104167,69,80
864.5104167,71,80
866.5104167,64,80
867.0104167,62,80
867.5104167,64,80
868.0104167,62,80
868.5104167,60,80
868.7604167,64,80
869.0104167,69,80
869.34375,69,80
869.6770833,69,80
870.0104167,64,80
870.5104167,64,80
871.0104167,65,80
871.5104167,64,80
872.0104167,62,80
872.5104167,64,80
874.5104167,64,80
875.0104167,64,80
875.5104167,64,80
876.0104167,57,80
876.2604167,57,80
876.5104167,57,80
877.0104167,67,80
877.5104167,69,80
878.5104167,67,80
879.0104167,69,80
879.5104167,76,80
880.0104167,74,80
880.5104167,72,80
881.0104167,74,80
881.5104167,71,80
882.5104167,67,80
883.0104167,67,80
883.5104167,67,80
884.0104167,67,80
884.5104167,67,80
885.0104167,69,80
885.5104167,64,80
886.5104167,64,80
887.0104167,62,80
887.5104167,64,80
888.0104167,62,80
888.5104167,60,80
889.0104167,64,80
889.5104167,59,80
891.5104167,69,80
891.7604167,69,80
892.0104167,69,80
892.2604167,69,80
892.5104167,69,80
893.0104167,67,80
893.5104167,69,80
894.5104167,67,80
895.0104167,69,80
895.5104167,76,80
896.0104167,74,80
896.5104167,72,80
897.0104167,74,80
897.5104167,71,80
898.5104167,67,80
899.0104167,67,80
899.5104167,67,80
900.0104167,67,80
900.5104167,67,80
901.0104167,69,80
901.5104167,64,80
902.5104167,67,80
903.0104167,64,80
903.7604167,67,80
904.0104167,72,80
904.5104167,71,80
905.5104167,69,80
906.0104167,69,80
906.5104167,69,80
907.0104167,69,80
907.5104167,69,80
908.0104167,69,80
908.5104167,60,80
909.0104167,64,80
909.5104167,64,80
910.0104167,60,80
910.5104167,60,80
911.0104167,57,80
913.5104167,64,80
914.0104167,62,80
914.5104167,64,80
915.0104167,65,80
915.5104167,64,80
916.0104167,62,80
916.5104167,60,80
917.0104167,64,80
917.5104167,64,80
918.0104167,60,80
918.5104167,60,80
919.0104167,57,80
921.5104167,64,80
922.0104167,62,80
922.5104167,64,80
923.0104167,65,80
923.5104167,64,80
924.0104167,62,80
924.5104167,60,80
925.0104167,64,80
925.5104167,64,80
926.0104167,60,80
926.5104167,60,80
927.0104167,57,80
929.5104167,64,80
930.0104167,62,80
930.5104167,64,80
931.0104167,65,80
931.5104167,64,80
932.0104167,62,80
932.5104167,60,80
933.0104167,64,80
933.5104167,60,80
934.5104167,64,80
935.0104167,62,80
935.5104167,64,80
936.0104167,62,80
936.5104167,60,80
937.0104167,64,80
937.5104167,60,80
938.5104167,60,80
939.0104167,59,80
939.5104167,60,80
940.0104167,59,80
940.5104167,60,80
941.0104167,69,80
941.5104167,69,80
942.0104167,72,80
942.5104167,72,80
943.5104167,69,80
944.5104167,68,80
945.5104167,68,80
949.0104167,69,80
949.5104167,69,80
950.0104167,72,80
950.5104167,72,80
951.5104167,69,80
952.5104167,68,80
953.5104167,68,80
957.0104167,69,80
957.5104167,69,80
958.0104167,72,80
958.5104167,72,80
959.2604167,69,80
959.5104167,74,80
960.0104167,69,80
960.5104167,65,80
960.7604167,64,80
961.2604167,62,80
961.5104167,64,80
963.2604167,74,80
963.7604167,74,80
964.0104167,74,80
964.5104167,77,80
964.7604167,76,80
965.0104167,69,80
966.0104167,69,80
966.5104167,67,80
966.7604167,69,80
967.2604167,72,80
967.5104167,69,80
968.0104167,64,80
968.5104167,63,80
969.0104167,62,80
969.5104167,60,80
969.7604167,57,80
971.5104167,57,80
